・エリア供給力は、特定できるものは電源種別とし、バイオマス混焼や特定できないものは火力に包含
・実績データを基本とするが、把握実態により計画･統計データを採用する場合があり、情報は速報扱いとし、修正が必要となった場合には事後的に修正する
・太陽光の自家消費分は、エリア需要実績や太陽光発電実績には加算していない
,,,,,,,,,,,,,単位：MWh
2017/09/23,05:00,11796,0,10795,903,0,0,0,0,41,0,0,57
2017/09/23,06:00,11581,0,10551,914,0,0,119,0,37,0,-126,86
2017/09/23,07:00,11871,0,10213,939,0,0,819,0,40,0,-255,115
2017/09/23,08:00,12842,0,9690,956,0,0,2279,0,43,0,-330,204
2017/09/23,09:00,13806,0,9435,965,0,0,3545,0,61,0,-486,286
2017/09/23,10:00,14115,0,9857,987,0,0,3237,0,63,0,-428,399
2017/09/23,11:00,14088,0,10603,1031,0,0,2015,0,50,0,-64,453
2017/09/23,12:00,13686,0,9855,1031,0,0,2442,0,37,0,0,321
2017/09/23,13:00,14176,0,9578,1108,0,0,3068,0,61,0,0,361
2017/09/23,14:00,14100,0,10670,1129,0,0,1897,0,48,0,0,356
2017/09/23,15:00,13758,0,11143,1197,0,0,1041,0,60,0,0,317
2017/09/23,16:00,13680,0,11511,1372,0,0,471,0,57,0,0,269
2017/09/23,17:00,13923,0,12261,1567,0,0,20,0,63,0,0,12
2017/09/23,18:00,14278,0,12658,1699,0,0,0,0,45,0,0,-124
2017/09/23,19:00,13749,0,12064,1543,0,0,0,0,45,0,0,97
2017/09/23,20:00,13214,0,11693,1235,0,0,0,0,40,0,0,246
2017/09/23,21:00,12573,0,11299,1057,0,0,0,0,21,0,0,196
2017/09/23,22:00,11851,0,10671,988,0,0,0,0,24,0,0,168
2017/09/23,23:00,11291,0,10176,973,0,0,0,0,26,0,0,116
2017/09/24,00:00,10585,0,9528,916,0,0,0,0,24,0,0,117
2017/09/24,01:00,10064,0,9153,843,0,0,0,0,17,0,0,51
2017/09/24,02:00,10088,0,9261,808,0,0,0,0,20,0,0,-1
2017/09/24,03:00,10505,0,9642,814,0,0,0,0,15,0,0,34
2017/09/24,04:00,10586,0,9726,816,0,0,0,0,8,0,0,36
2017/09/24,05:00,10278,0,9433,795,0,0,0,0,9,0,0,41
2017/09/24,06:00,10048,0,9386,817,0,0,223,0,16,0,-435,41
2017/09/24,07:00,10433,0,8845,834,0,0,1534,0,10,0,-843,53
2017/09/24,08:00,11154,0,8260,867,0,0,2925,0,1,0,-969,70
2017/09/24,09:00,12015,0,8542,881,0,0,3929,0,1,0,-1466,128
2017/09/24,10:00,12446,0,9043,870,0,0,4173,0,2,0,-1830,188
2017/09/24,11:00,12641,0,9174,844,0,0,3801,0,2,0,-1542,362
2017/09/24,12:00,12414,0,9112,876,0,0,2802,0,3,0,-735,356
2017/09/24,13:00,12297,0,8854,888,0,0,2629,0,1,0,-458,383
2017/09/24,14:00,12313,0,9776,890,0,0,1795,0,2,0,-565,415
2017/09/24,15:00,12305,0,10013,997,0,0,944,0,3,0,0,348
2017/09/24,16:00,12437,0,10639,1170,0,0,374,0,4,0,0,250
2017/09/24,17:00,13033,0,11310,1375,0,0,21,0,3,0,0,324
2017/09/24,18:00,13593,0,11763,1503,0,0,0,0,2,0,0,325
2017/09/24,19:00,13279,0,11514,1473,0,0,0,0,7,0,0,285
2017/09/24,20:00,12807,0,11342,1174,0,0,0,0,8,0,0,283
2017/09/24,21:00,12177,0,10850,1055,0,0,0,0,1,0,0,271
2017/09/24,22:00,11478,0,10366,918,0,0,0,0,1,0,0,193
2017/09/24,23:00,11008,0,10099,733,0,0,0,0,0,0,0,176
2017/09/25,00:00,10334,0,9702,617,0,0,0,0,0,0,-113,128
2017/09/25,01:00,9928,0,9462,598,0,0,0,0,0,0,-227,95
2017/09/25,02:00,10121,0,9685,626,0,0,0,0,2,0,-227,35
2017/09/25,03:00,10501,0,10041,606,0,0,0,0,4,0,-227,77
2017/09/25,04:00,10786,0,10321,595,0,0,0,0,4,0,-225,91
2017/09/25,05:00,10968,0,10272,536,0,0,0,0,5,0,0,155
2017/09/25,06:00,11629,0,10422,567,0,0,406,0,5,0,0,229
2017/09/25,07:00,13220,0,10367,655,0,0,1821,0,3,0,0,374
2017/09/25,08:00,15640,0,11199,771,0,0,3123,0,1,0,0,546
2017/09/25,09:00,17518,0,11727,936,0,0,4069,0,1,0,0,785
2017/09/25,10:00,18203,0,11748,1132,0,0,4541,0,1,0,0,781
2017/09/25,11:00,18677,0,12091,1043,0,0,4729,0,2,0,0,812
2017/09/25,12:00,17600,0,11721,869,0,0,4580,0,3,0,0,427
2017/09/25,13:00,18846,0,13269,1123,0,0,4119,0,4,0,0,331
2017/09/25,14:00,19115,0,14090,1240,0,0,3358,0,4,0,0,423
2017/09/25,15:00,18809,0,14700,1397,0,0,2218,0,3,0,0,491
2017/09/25,16:00,18644,0,15390,1950,0,0,874,0,4,0,0,426
2017/09/25,17:00,17977,0,15425,2200,0,0,42,0,3,0,0,307
2017/09/25,18:00,17819,0,15069,2195,0,0,0,0,2,0,0,553
2017/09/25,19:00,16726,0,14656,1575,0,0,0,0,0,0,0,495
2017/09/25,20:00,15665,0,14107,1208,0,0,0,0,0,0,0,350
2017/09/25,21:00,15123,0,14065,726,0,0,0,0,1,0,0,331
2017/09/25,22:00,14530,0,13413,625,0,0,0,0,0,0,0,492
2017/09/25,23:00,13886,0,12737,644,0,0,0,0,0,0,0,505
2017/09/26,00:00,12949,0,12139,586,0,0,0,0,1,0,0,223
2017/09/26,01:00,12338,0,11598,571,0,0,0,0,1,0,0,168
2017/09/26,02:00,12289,0,11596,551,0,0,0,0,2,0,0,140
2017/09/26,03:00,12628,0,11952,541,0,0,0,0,1,0,0,134
2017/09/26,04:00,12634,0,11916,535,0,0,0,0,2,0,0,181
2017/09/26,05:00,12633,0,11880,489,0,0,0,0,8,0,0,256
2017/09/26,06:00,12992,0,11865,509,0,0,355,0,6,0,0,257
2017/09/26,07:00,14296,0,11520,674,0,0,1690,0,4,0,0,408
2017/09/26,08:00,16471,0,12185,863,0,0,3075,0,6,0,0,342
2017/09/26,09:00,18180,0,13112,943,0,0,4010,0,5,0,0,110
2017/09/26,10:00,18813,0,13245,964,0,0,4533,0,3,0,0,68
2017/09/26,11:00,19183,0,13404,1041,0,0,4646,0,3,0,0,89
2017/09/26,12:00,18015,0,12487,849,0,0,4393,0,4,0,-115,397
2017/09/26,13:00,19387,0,14088,1121,0,0,4092,0,8,0,0,78
2017/09/26,14:00,19566,0,14986,1424,0,0,3250,0,12,0,-133,27
2017/09/26,15:00,19342,0,14462,2656,0,0,2115,0,15,0,-40,134
2017/09/26,16:00,19259,0,15086,3067,0,0,802,0,14,0,0,290
2017/09/26,17:00,18613,0,15002,3113,0,0,23,0,14,0,0,461
2017/09/26,18:00,18368,0,14814,3006,0,0,0,0,14,0,0,534
2017/09/26,19:00,17184,0,14544,2104,0,0,0,0,15,0,0,521
2017/09/26,20:00,16232,0,14550,1347,0,0,0,0,16,0,0,319
2017/09/26,21:00,15464,0,14299,937,0,0,0,0,18,0,0,210
2017/09/26,22:00,14945,0,13800,670,0,0,0,0,16,0,0,459
2017/09/26,23:00,14206,0,13086,632,0,0,0,0,20,0,0,468
2017/09/27,00:00,13202,0,12406,583,0,0,0,0,16,0,-56,253
2017/09/27,01:00,12642,0,12281,588,0,0,0,0,12,0,-448,209
2017/09/27,02:00,12511,0,12241,555,0,0,0,0,7,0,-468,176
2017/09/27,03:00,12699,0,12354,540,0,0,0,0,8,0,-368,165
2017/09/27,04:00,12851,0,12346,538,0,0,0,0,20,0,-235,182
2017/09/27,05:00,12911,0,12371,523,0,0,0,0,27,0,-231,221
2017/09/27,06:00,13245,0,12457,543,0,0,114,0,49,0,-235,317
2017/09/27,07:00,14449,0,12582,628,0,0,854,0,41,0,0,344
2017/09/27,08:00,16709,0,13621,782,0,0,2019,0,42,0,0,245
2017/09/27,09:00,18406,0,14179,1030,0,0,2644,0,48,0,0,505
2017/09/27,10:00,18801,0,14509,1276,0,0,2804,0,55,0,0,157
2017/09/27,11:00,19035,0,14675,1240,0,0,2917,0,60,0,0,143
2017/09/27,12:00,17707,0,14622,884,0,0,2052,0,58,0,0,91
2017/09/27,13:00,18554,0,15761,1679,0,0,986,0,66,0,0,62
2017/09/27,14:00,18666,0,16249,2033,0,0,611,0,53,0,-247,-33
2017/09/27,15:00,18378,0,15520,2405,0,0,327,0,34,0,-41,133
2017/09/27,16:00,18506,0,16101,2218,0,0,68,0,56,0,0,63
2017/09/27,17:00,18187,0,16129,1810,0,0,0,0,108,0,0,140
2017/09/27,18:00,17746,0,15730,1740,0,0,0,0,149,0,0,127
2017/09/27,19:00,16750,0,14995,1312,0,0,0,0,158,0,0,285
2017/09/27,20:00,15834,0,14460,959,0,0,0,0,173,0,0,242
2017/09/27,21:00,15093,0,13950,845,0,0,0,0,173,0,0,125
2017/09/27,22:00,14462,0,13171,834,0,0,0,0,134,0,0,323
2017/09/27,23:00,13903,0,12463,892,0,0,0,0,134,0,0,414
2017/09/28,00:00,12915,0,11889,935,0,0,0,0,122,0,-243,212
2017/09/28,01:00,12372,0,11871,921,0,0,0,0,97,0,-708,191
2017/09/28,02:00,12236,0,11877,921,0,0,0,0,67,0,-724,95
2017/09/28,03:00,12476,0,12175,911,0,0,0,0,33,0,-723,80
2017/09/28,04:00,12525,0,12228,926,0,0,0,0,18,0,-723,76
2017/09/28,05:00,12625,0,11915,981,0,0,0,0,9,0,-422,142
2017/09/28,06:00,13186,0,11892,1037,0,0,16,0,5,0,0,236
2017/09/28,07:00,14421,0,12970,1124,0,0,89,0,9,0,0,229
2017/09/28,08:00,16569,0,14361,1433,0,0,258,0,18,0,0,499
2017/09/28,09:00,17965,0,14659,1629,0,0,1203,0,40,0,0,434
2017/09/28,10:00,18541,0,14620,1323,0,0,2063,0,56,0,0,479
2017/09/28,11:00,18580,0,14836,1217,0,0,1940,0,64,0,0,523
2017/09/28,12:00,17238,0,13553,1125,0,0,1784,0,91,0,0,685
2017/09/28,13:00,18384,0,14980,1123,0,0,1645,0,127,0,0,509
2017/09/28,14:00,18272,0,15228,1251,0,0,1132,0,175,0,0,486
2017/09/28,15:00,17791,0,14814,1472,0,0,822,0,175,0,0,508
2017/09/28,16:00,17689,0,14877,1747,0,0,445,0,158,0,0,462
2017/09/28,17:00,17230,0,14609,2108,0,0,25,0,168,0,0,320
2017/09/28,18:00,17059,0,14548,2136,0,0,0,0,151,0,0,224
2017/09/28,19:00,16043,0,13941,1415,0,0,0,0,138,0,0,549
2017/09/28,20:00,15136,0,13249,1318,0,0,0,0,133,0,0,436
2017/09/28,21:00,14492,0,12923,1152,0,0,0,0,123,0,0,294
2017/09/28,22:00,13843,0,12215,1041,0,0,0,0,122,0,0,465
2017/09/28,23:00,13259,0,11682,1022,0,0,0,0,124,0,0,431
2017/09/29,00:00,12380,0,11173,892,0,0,0,0,102,0,0,213
2017/09/29,01:00,11820,0,10714,872,0,0,0,0,73,0,0,161
2017/09/29,02:00,11777,0,10728,886,0,0,0,0,47,0,0,116
2017/09/29,03:00,12095,0,11047,891,0,0,0,0,39,0,0,118
2017/09/29,04:00,12094,0,11040,890,0,0,0,0,37,0,0,127
2017/09/29,05:00,12115,0,11010,887,0,0,0,0,37,0,0,181
2017/09/29,06:00,12599,0,10985,914,0,0,404,0,35,0,0,261
2017/09/29,07:00,13483,0,10339,912,0,0,1834,0,25,0,0,373
2017/09/29,08:00,15351,0,10779,912,0,0,3296,0,20,0,0,344
2017/09/29,09:00,16701,0,10758,1089,0,0,4256,0,18,0,0,580
2017/09/29,10:00,17013,0,10423,1028,0,0,4868,0,15,0,0,679
2017/09/29,11:00,17206,0,10399,968,0,0,5071,0,26,0,0,742
2017/09/29,12:00,16082,0,9948,898,0,0,4835,0,39,0,-388,750
2017/09/29,13:00,17093,0,10950,1146,0,0,4216,0,53,0,-8,736
2017/09/29,14:00,17251,0,11948,1263,0,0,3330,0,43,0,0,667
2017/09/29,15:00,17039,0,12692,1380,0,0,2199,0,47,0,0,721
2017/09/29,16:00,16965,0,13468,1978,0,0,879,0,45,0,0,595
2017/09/29,17:00,16413,0,13622,2331,0,0,21,0,42,0,0,397
2017/09/29,18:00,16381,0,13589,2246,0,0,0,0,46,0,0,500
2017/09/29,19:00,15568,0,13335,1739,0,0,0,0,51,0,0,443
2017/09/29,20:00,14770,0,13273,1243,0,0,0,0,54,0,0,200
2017/09/29,21:00,14201,0,13185,890,0,0,0,0,45,0,0,81
2017/09/29,22:00,13618,0,12404,837,0,0,0,0,46,0,0,331
2017/09/29,23:00,13117,0,11890,823,0,0,0,0,67,0,0,337
2017/09/30,00:00,12250,0,11249,786,0,0,0,0,73,0,0,142
2017/09/30,01:00,11636,0,10668,795,0,0,0,0,64,0,0,109
2017/09/30,02:00,11631,0,10691,789,0,0,0,0,59,0,0,92
2017/09/30,03:00,11851,0,10956,754,0,0,0,0,68,0,0,73
2017/09/30,04:00,11789,0,10945,714,0,0,0,0,61,0,0,69
2017/09/30,05:00,11516,0,10667,702,0,0,0,0,48,0,0,99
2017/09/30,06:00,11256,0,10278,706,0,0,104,0,52,0,0,116
2017/09/30,07:00,11523,0,9827,734,0,0,853,0,37,0,0,72
2017/09/30,08:00,12356,0,9455,793,0,0,1850,0,49,0,0,209
2017/09/30,09:00,13033,0,9391,823,0,0,2480,0,71,0,0,268
2017/09/30,10:00,13278,0,9124,836,0,0,2892,0,69,0,0,357
2017/09/30,11:00,13269,0,8541,818,0,0,3530,0,55,0,0,325
2017/09/30,12:00,12977,0,7967,811,0,0,3883,0,49,0,0,267
2017/09/30,13:00,13326,0,7948,888,0,0,4068,0,69,0,0,353
2017/09/30,14:00,13275,0,8668,900,0,0,3318,0,90,0,0,299
2017/09/30,15:00,13188,0,9527,967,0,0,2272,0,93,0,0,329
2017/09/30,16:00,13178,0,10733,1414,0,0,915,0,101,0,0,15
2017/09/30,17:00,13176,0,11249,1527,0,0,22,0,140,0,0,238
2017/09/30,18:00,13436,0,11642,1478,0,0,0,0,114,0,0,202
2017/09/30,19:00,13034,0,11497,1279,0,0,0,0,94,0,0,164
2017/09/30,20:00,12423,0,11014,1161,0,0,0,0,53,0,0,195
2017/09/30,21:00,11863,0,10762,954,0,0,0,0,42,0,0,105
2017/09/30,22:00,11245,0,10544,777,0,0,0,0,40,0,0,-116
2017/09/30,23:00,10745,0,9889,722,0,0,0,0,31,0,0,103
2017/10/01,00:00,10054,0,9226,708,0,0,0,0,35,0,0,85
2017/10/01,01:00,9805,0,9016,691,0,0,0,0,22,0,0,76
2017/10/01,02:00,9937,0,9211,691,0,0,0,0,17,0,0,18
2017/10/01,03:00,10177,0,9417,727,0,0,0,0,19,0,0,14
2017/10/01,04:00,10334,0,9558,740,0,0,0,0,16,0,0,20
2017/10/01,05:00,10113,0,9350,693,0,0,0,0,15,0,0,55
2017/10/01,06:00,9812,0,8842,708,0,0,345,0,14,0,-144,47
2017/10/01,07:00,10066,0,8426,696,0,0,1718,0,23,0,-776,-21
2017/10/01,08:00,10497,0,8015,737,0,0,2837,0,33,0,-1121,-4
2017/10/01,09:00,11094,0,8065,743,0,0,3811,0,42,0,-1617,50
2017/10/01,10:00,11400,0,8256,754,0,0,3913,0,56,0,-1637,58
2017/10/01,11:00,11565,0,8607,729,0,0,3442,0,82,0,-1418,123
2017/10/01,12:00,11565,0,8870,746,0,0,2949,0,79,0,-1204,125
2017/10/01,13:00,11604,0,9148,786,0,0,2359,0,69,0,-956,198
2017/10/01,14:00,11568,0,9819,814,0,0,1400,0,67,0,-781,249
2017/10/01,15:00,11491,0,9745,856,0,0,634,0,81,0,-144,319
2017/10/01,16:00,11883,0,10225,1017,0,0,153,0,88,0,0,400
2017/10/01,17:00,12795,0,11169,1264,0,0,0,0,80,0,0,282
2017/10/01,18:00,13157,0,11508,1313,0,0,0,0,65,0,0,271
2017/10/01,19:00,12899,0,11246,1346,0,0,0,0,83,0,0,224
2017/10/01,20:00,12494,0,11072,1103,0,0,0,0,110,0,0,209
2017/10/01,21:00,11888,0,10593,1037,0,0,0,0,109,0,0,149
2017/10/01,22:00,11247,0,10084,875,0,0,0,0,68,0,0,220
2017/10/01,23:00,10896,0,9876,798,0,0,0,0,73,0,0,149
2017/10/02,00:00,10134,0,9292,734,0,0,0,0,54,0,-107,161
2017/10/02,01:00,9973,0,9369,676,0,0,0,0,35,0,-231,124
2017/10/02,02:00,10192,0,9428,695,0,0,0,0,32,0,-39,76
2017/10/02,03:00,10615,0,9831,692,0,0,0,0,31,0,0,61
2017/10/02,04:00,10889,0,10056,699,0,0,0,0,59,0,0,75
2017/10/02,05:00,11056,0,10086,699,0,0,0,0,102,0,0,169
2017/10/02,06:00,11829,0,10770,713,0,0,14,0,108,0,0,224
2017/10/02,07:00,13279,0,11766,803,0,0,170,0,107,0,0,433
2017/10/02,08:00,15370,0,13310,852,0,0,536,0,101,0,0,571
2017/10/02,09:00,17012,0,14837,1005,0,0,782,0,97,0,0,291
2017/10/02,10:00,17429,0,15017,1190,0,0,1049,0,115,0,0,58
2017/10/02,11:00,17578,0,15150,1164,0,0,957,0,129,0,0,178
2017/10/02,12:00,16327,0,14578,794,0,0,661,0,122,0,0,172
2017/10/02,13:00,17512,0,15247,1685,0,0,654,0,97,0,0,-171
2017/10/02,14:00,17735,0,15328,2370,0,0,247,0,75,0,0,-285
2017/10/02,15:00,17543,0,15377,2304,0,0,49,0,74,0,0,-261
2017/10/02,16:00,17743,0,15422,2438,0,0,4,0,97,0,0,-218
2017/10/02,17:00,17559,0,15343,2495,0,0,0,0,94,0,0,-373
2017/10/02,18:00,17107,0,15272,2064,0,0,0,0,74,0,0,-303
2017/10/02,19:00,16079,0,14890,1124,0,0,0,0,62,0,0,3
2017/10/02,20:00,15247,0,14179,1021,0,0,0,0,51,0,0,-4
2017/10/02,21:00,14686,0,13366,956,0,0,0,0,28,0,0,336
2017/10/02,22:00,14180,0,12850,871,0,0,0,0,22,0,0,437
2017/10/02,23:00,13601,0,12256,835,0,0,0,0,23,0,0,487
2017/10/03,00:00,12721,0,11698,832,0,0,0,0,16,0,-78,253
2017/10/03,01:00,12253,0,11438,843,0,0,0,0,8,0,-233,197
2017/10/03,02:00,12177,0,11394,853,0,0,0,0,7,0,-237,160
2017/10/03,03:00,12574,0,11776,888,0,0,0,0,7,0,-237,140
2017/10/03,04:00,12652,0,11924,884,0,0,0,0,9,0,-235,70
2017/10/03,05:00,12695,0,11981,807,0,0,0,0,9,0,-235,133
2017/10/03,06:00,13212,0,12098,804,0,0,49,0,10,0,0,251
2017/10/03,07:00,14365,0,12672,809,0,0,431,0,12,0,0,441
2017/10/03,08:00,16344,0,13824,888,0,0,976,0,16,0,0,640
2017/10/03,09:00,17648,0,14413,997,0,0,1587,0,15,0,0,636
2017/10/03,10:00,18059,0,14395,957,0,0,2147,0,31,0,0,529
2017/10/03,11:00,18350,0,13943,840,0,0,3093,0,58,0,0,416
2017/10/03,12:00,17367,0,12242,853,0,0,3729,0,89,0,-141,595
2017/10/03,13:00,18792,0,13894,964,0,0,3503,0,104,0,0,327
2017/10/03,14:00,19101,0,14618,1141,0,0,2891,0,128,0,0,323
2017/10/03,15:00,18656,0,14951,1558,0,0,1806,0,186,0,0,155
2017/10/03,16:00,18435,0,15328,2346,0,0,683,0,193,0,0,-115
2017/10/03,17:00,17866,0,15471,2282,0,0,7,0,176,0,0,-70
2017/10/03,18:00,17517,0,15480,2021,0,0,0,0,170,0,0,-154
2017/10/03,19:00,16355,0,14725,1393,0,0,0,0,174,0,0,63
2017/10/03,20:00,15375,0,14046,1052,0,0,0,0,151,0,0,126
2017/10/03,21:00,14731,0,13374,916,0,0,0,0,176,0,0,265
2017/10/03,22:00,14225,0,12809,861,0,0,0,0,157,0,0,398
2017/10/03,23:00,13558,0,12174,805,0,0,0,0,131,0,0,448
2017/10/04,00:00,12721,0,11648,750,0,0,0,0,125,0,-58,256
2017/10/04,01:00,12157,0,11334,746,0,0,0,0,132,0,-235,180
2017/10/04,02:00,12069,0,11276,738,0,0,0,0,116,0,-235,174
2017/10/04,03:00,12330,0,11551,752,0,0,0,0,119,0,-235,143
2017/10/04,04:00,12477,0,11728,750,0,0,0,0,125,0,-235,109
2017/10/04,05:00,12563,0,11780,742,0,0,0,0,108,0,-235,168
2017/10/04,06:00,13055,0,12090,726,0,0,27,0,103,0,-125,234
2017/10/04,07:00,13999,0,12454,789,0,0,268,0,120,0,0,368
2017/10/04,08:00,15754,0,12996,926,0,0,891,0,152,0,0,789
2017/10/04,09:00,17105,0,13018,912,0,0,2083,0,149,0,0,943
2017/10/04,10:00,17132,0,12459,835,0,0,2685,0,150,0,0,1003
2017/10/04,11:00,17142,0,11675,828,0,0,3478,0,150,0,0,1011
2017/10/04,12:00,15897,0,10571,815,0,0,3977,0,129,0,-425,830
2017/10/04,13:00,16979,0,11434,946,0,0,3624,0,130,0,-185,1030
2017/10/04,14:00,17123,0,12125,955,0,0,2863,0,139,0,0,1041
2017/10/04,15:00,17013,0,13189,1158,0,0,1812,0,125,0,0,729
2017/10/04,16:00,17124,0,14184,1583,0,0,625,0,124,0,0,608
2017/10/04,17:00,16903,0,14625,1920,0,0,8,0,114,0,0,236
2017/10/04,18:00,16752,0,14449,1911,0,0,0,0,108,0,0,284
2017/10/04,19:00,15851,0,13896,1621,0,0,0,0,93,0,0,241
2017/10/04,20:00,15071,0,13517,1166,0,0,0,0,84,0,0,304
2017/10/04,21:00,14369,0,13007,871,0,0,0,0,72,0,0,419
2017/10/04,22:00,13807,0,12469,817,0,0,0,0,62,0,0,459
2017/10/04,23:00,13229,0,11954,762,0,0,0,0,61,0,0,452
2017/10/05,00:00,12355,0,11360,702,0,0,0,0,51,0,0,242
2017/10/05,01:00,11859,0,10946,680,0,0,0,0,45,0,0,188
2017/10/05,02:00,11906,0,11024,665,0,0,0,0,52,0,0,165
2017/10/05,03:00,12239,0,11338,690,0,0,0,0,50,0,0,161
2017/10/05,04:00,12344,0,11463,684,0,0,0,0,31,0,0,166
2017/10/05,05:00,12456,0,11518,691,0,0,0,0,21,0,0,226
2017/10/05,06:00,12975,0,11870,726,0,0,73,0,18,0,0,288
2017/10/05,07:00,13802,0,12157,728,0,0,544,0,19,0,0,354
2017/10/05,08:00,15551,0,12584,885,0,0,1391,0,17,0,0,674
2017/10/05,09:00,16746,0,12546,986,0,0,2436,0,17,0,0,761
2017/10/05,10:00,16860,0,11823,921,0,0,3352,0,16,0,0,748
2017/10/05,11:00,16889,0,11646,862,0,0,3574,0,24,0,0,783
2017/10/05,12:00,15631,0,10769,806,0,0,3430,0,31,0,-156,751
2017/10/05,13:00,16823,0,11833,916,0,0,3281,0,39,0,0,754
2017/10/05,14:00,17131,0,13171,958,0,0,2541,0,51,0,0,410
2017/10/05,15:00,16788,0,13769,1301,0,0,1448,0,57,0,0,213
2017/10/05,16:00,16805,0,14526,1746,0,0,442,0,69,0,0,22
2017/10/05,17:00,16888,0,14848,2008,0,0,0,0,78,0,0,-46
2017/10/05,18:00,16768,0,14728,1978,0,0,0,0,82,0,0,-20
2017/10/05,19:00,15832,0,14246,1345,0,0,0,0,90,0,0,151
2017/10/05,20:00,15087,0,13796,1019,0,0,0,0,106,0,0,166
2017/10/05,21:00,14445,0,13251,833,0,0,0,0,114,0,0,247
2017/10/05,22:00,14059,0,12752,825,0,0,0,0,132,0,0,350
2017/10/05,23:00,13406,0,12050,821,0,0,0,0,142,0,0,393
2017/10/06,00:00,12628,0,11488,763,0,0,0,0,141,0,0,236
2017/10/06,01:00,12099,0,11079,713,0,0,0,0,143,0,0,164
2017/10/06,02:00,12172,0,11187,689,0,0,0,0,151,0,0,145
2017/10/06,03:00,12383,0,11400,698,0,0,0,0,152,0,0,133
2017/10/06,04:00,12576,0,11585,699,0,0,0,0,160,0,0,132
2017/10/06,05:00,12600,0,11560,700,0,0,0,0,162,0,0,178
2017/10/06,06:00,13008,0,11796,764,0,0,35,0,173,0,0,240
2017/10/06,07:00,13897,0,12295,828,0,0,265,0,169,0,0,340
2017/10/06,08:00,15771,0,13682,956,0,0,481,0,173,0,0,479
2017/10/06,09:00,17010,0,14704,1013,0,0,743,0,178,0,0,372
2017/10/06,10:00,17104,0,14707,1000,0,0,871,0,179,0,0,347
2017/10/06,11:00,17186,0,14936,1005,0,0,733,0,179,0,0,333
2017/10/06,12:00,15959,0,13631,867,0,0,567,0,201,0,0,693
2017/10/06,13:00,17200,0,15234,1244,0,0,302,0,195,0,0,225
2017/10/06,14:00,17410,0,15428,1560,0,0,132,0,193,0,0,97
2017/10/06,15:00,17170,0,15142,1562,0,0,32,0,184,0,0,250
2017/10/06,16:00,17359,0,15226,1684,0,0,1,0,175,0,0,273
2017/10/06,17:00,16998,0,15134,1529,0,0,0,0,171,0,0,164
2017/10/06,18:00,16490,0,14712,1468,0,0,0,0,192,0,0,118
2017/10/06,19:00,15701,0,14066,1269,0,0,0,0,179,0,0,187
2017/10/06,20:00,14935,0,13275,1165,0,0,0,0,158,0,0,337
2017/10/06,21:00,14443,0,12879,1116,0,0,0,0,167,0,0,281
2017/10/06,22:00,13907,0,12308,1143,0,0,0,0,178,0,0,278
2017/10/06,23:00,13409,0,11808,1178,0,0,0,0,153,0,0,270
2017/10/07,00:00,12568,0,11157,1168,0,0,0,0,159,0,0,84
2017/10/07,01:00,12042,0,10663,1210,0,0,0,0,141,0,0,28
2017/10/07,02:00,11970,0,10606,1229,0,0,0,0,125,0,0,10
2017/10/07,03:00,12209,0,10887,1241,0,0,0,0,105,0,0,-24
2017/10/07,04:00,12176,0,10897,1249,0,0,0,0,66,0,0,-36
2017/10/07,05:00,11903,0,10596,1242,0,0,0,0,56,0,0,9
2017/10/07,06:00,11653,0,10291,1247,0,0,32,0,62,0,0,21
2017/10/07,07:00,11905,0,10104,1227,0,0,438,0,44,0,0,92
2017/10/07,08:00,12695,0,10028,1231,0,0,1169,0,28,0,0,239
2017/10/07,09:00,13448,0,10203,1220,0,0,1619,0,13,0,0,393
2017/10/07,10:00,13601,0,9459,1224,0,0,2515,0,9,0,0,394
2017/10/07,11:00,13534,0,9052,1271,0,0,2795,0,12,0,0,404
2017/10/07,12:00,13402,0,8607,1169,0,0,3269,0,6,0,0,351
2017/10/07,13:00,13524,0,9241,1186,0,0,2694,0,3,0,0,400
2017/10/07,14:00,13523,0,10050,1181,0,0,1889,0,6,0,0,397
2017/10/07,15:00,13351,0,10915,1210,0,0,776,0,7,0,0,443
2017/10/07,16:00,13432,0,12074,1320,0,0,140,0,8,0,0,-110
2017/10/07,17:00,13894,0,12636,1335,0,0,0,0,11,0,0,-88
2017/10/07,18:00,13912,0,12451,1349,0,0,0,0,17,0,0,95
2017/10/07,19:00,13513,0,12344,1326,0,0,0,0,6,0,0,-163
2017/10/07,20:00,12976,0,12001,1283,0,0,0,0,7,0,0,-315
2017/10/07,21:00,12330,0,11031,1276,0,0,0,0,9,0,0,14
2017/10/07,22:00,11684,0,10308,1290,0,0,0,0,22,0,0,64
2017/10/07,23:00,11195,0,9961,1131,0,0,0,0,19,0,0,84
2017/10/08,00:00,10451,0,9429,986,0,0,0,0,12,0,0,24
2017/10/08,01:00,10197,0,9242,950,0,0,0,0,17,0,0,-12
2017/10/08,02:00,10332,0,9435,946,0,0,0,0,10,0,0,-59
2017/10/08,03:00,10601,0,9553,1046,0,0,0,0,17,0,0,-15
2017/10/08,04:00,10596,0,9466,1140,0,0,0,0,7,0,0,-17
2017/10/08,05:00,10261,0,9193,1048,0,0,0,0,4,0,-1,17
2017/10/08,06:00,10032,0,9031,995,0,0,268,0,7,0,-253,-16
2017/10/08,07:00,10352,0,8402,993,0,0,1398,0,7,0,-421,-27
